Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,HK,ZA,289,,carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,HK,XX,115,,carvings,,,I
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,HK,TZ,3056,,teeth,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,JP,HK,TZ,41.7,,carvings,kg,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,JP,HK,ZA,40.6,,carvings,kg,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SG,HK,TZ,41,,teeth,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,BI,217,,ivory carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,BI,75,,teeth,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,CD,,1.2,carvings,kg,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,CD,198,,ivory carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,MW,7,,ivory carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,16,,bone carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,8,,ivory carvings,,T,C
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,1120,,ivory carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,147,,teeth,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,26,,ivory carvings,,T,F
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,1694,,ivory carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,266,,teeth,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,332,,tusks,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,XX,23,,carvings,kg,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,XX,360,,ivory carvings,,T,W
2001,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,ZA,159,,ivory carvings,,T,W
2001,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,KH,HK,ZA,,2,live,,P,C
2001,II,Lorius garrulus,Aves,Psittaciformes,Loriidae,Lorius,KR,HK,NL,,2,live,,T,C
2001,II,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,NZ,HK,,42,,derivatives,,,I
2001,II,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,US,HK,CN,20,,derivatives,,P,I
2001,II,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,US,HK,XX,5,,derivatives,,P,W
2001,II,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,US,HK,XX,500,,derivatives,,T,I
2001,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,JP,HK,CN,7790,,derivatives,boxes,T,W
2001,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,JP,HK,CN,12920,,derivatives,,T,W
2001,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,JP,HK,RU,3,6.18,musk,kg,T,I
2001,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,JP,HK,RU,7.441,,musk,kg,T,W
2001,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,US,HK,,,8,live,,P,A
2001,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,CA,HK,CN,150,,roots,kg,T,A
2001,II,Gastrodia spp.,,Orchidales,Orchidaceae,Gastrodia,CA,HK,CN,153,,roots,kg,T,A
2001,II,Gastrodia elata,,Orchidales,Orchidaceae,Gastrodia,CA,HK,CN,173.27,,derivatives,kg,T,A
2001,II,Gastrodia elata,,Orchidales,Orchidaceae,Gastrodia,CA,HK,CN,246,1023.6,roots,kg,T,A
2001,II,Gastrodia elata,,Orchidales,Orchidaceae,Gastrodia,US,HK,CN,,1529,roots,kg,T,A
2001,II,Gastrodia elata,,Orchidales,Orchidaceae,Gastrodia,US,HK,,145,,roots,kg,T,I
2001,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,NZ,HK,,94,,derivatives,,,I
2001,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,US,HK,CN,484,,derivatives,kg,T,A
2001,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,US,HK,CN,1679,,roots,kg,T,A
2001,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,US,HK,XX,501,,roots,kg,T,A
2001,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,US,HK,,135,,live,,T,A
2001,II,Platanthera mandarinorum,,Orchidales,Orchidaceae,Platanthera,US,HK,,8,,live,,T,I
2001,II,Cistanche deserticola,,Scrophulariales,Orobanchaceae,Cistanche,CA,HK,CN,250,,roots,kg,T,A
2001,II,Cistanche deserticola,,Scrophulariales,Orobanchaceae,Cistanche,US,HK,CN,200,,roots,kg,T,A
2001,II,Cistanche deserticola,,Scrophulariales,Orobanchaceae,Cistanche,US,HK,XX,3143,,roots,kg,T,O
2001,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,JP,HK,NA,,37,genitalia,kg,T,W
2001,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,JP,HK,NA,65,,leather products (small),,T,W
2001,II,Paradisaea raggiana,Aves,Passeriformes,Paradisaeidae,Paradisaea,US,HK,,,1,live,,Z,C
2001,II,Neophocaena phocaenoides,Mammalia,Cetacea,Phocoenidae,Neophocaena,JP,HK,,57,,specimens,,T,W
2001,II,Porites compressa,Anthozoa,Scleractinia,Poritidae,Porites,US,HK,CN,4,,carvings,,T,W
2001,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,BH,HK,CN,,100,live,,T,C
2001,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,BH,HK,CN,,100,live,,T,C
2001,II,Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,Agapornis,BH,HK,CN,,100,live,,T,C
2001,II,Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,Agapornis,PH,HK,,2,,live,,P,F
2001,II,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,CA,HK,,1,,live,,P,U
2001,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,US,HK,XX,,1,live,,P,U
2001,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,HK,PH,,1,live,,P,C
2001,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,US,HK,US,1,,live,,P,F
2001,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,SG,HK,SG,1,1,live,,P,C
2001,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,US,HK,XX,,1,live,,T,U
2001,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,US,HK,,1,,live,,P,U
2001,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,DE,HK,XX,1,1,live,,P,U
2001,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,US,HK,XX,,2,live,,P,U
2001,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,US,HK,,1,1,live,,P,C
2001,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,US,HK,,2,,live,,P,U
2001,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,DE,HK,XX,1,1,live,,P,U
2001,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ID,HK,XX,,1,live,,P,U
2001,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KR,HK,NL,,4,live,,T,C
2001,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PH,HK,,1,,live,,P,U
2001,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,HK,XX,,1,live,,P,U
2001,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,HK,,1,,live,,P,U
2001,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,TH,6,,leather products (small),,T,W
2001,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,VN,622,,leather products (small),,T,C
2001,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,VN,107,,skins,,T,C
2001,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,KR,HK,VN,20,,skins,,T,C
2001,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,ID,411,,leather products (small),,T,W
2001,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,MY,666,,leather products (small),,T,W
2001,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,XX,571,,skins,,T,W
2001,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,KR,HK,ID,2,,leather products (large),,T,W
2001,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,KR,HK,MY,4,,leather products (small),,T,W
2001,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,CA,HK,BJ,,1,live,,P,R
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CA,HK,ID,900,400,meat,kg,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,ES,HK,ID,1,,leather products (large),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,ES,HK,ID,2,,leather products (small),pairs,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,ES,HK,ID,1,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,ID,1,,leather products (small),pairs,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,ID,4,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,ID,,6,skins,,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,MY,1,,garments,,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,MY,13,,leather products (large),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,MY,1,,leather products (small),pairs,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,MY,1,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,ID,1693,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,MY,946,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,XX,71,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,HK,MY,16,,leather products (small),,T,W
2001,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,HK,ID,10,,leather products (large),,T,W
2001,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,JP,HK,DM,136,,shells,,T,W
2001,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,NZ,HK,,1,,extract,,,I
2001,II,Gracula religiosa,Aves,Passeriformes,Sturnidae,Gracula,BE,HK,XX,,2,live,,P,U
2001,II,Gracula religiosa,Aves,Passeriformes,Sturnidae,Gracula,CH,HK,XX,2,,live,,P,U
2001,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,HK,AR,4,,leather products (large),,T,W
2001,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,HK,AR,101,,leather products (small),,T,C
2001,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,HK,AR,1661,,leather products (small),,T,W
2001,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,HK,PY,952,,leather products (small),,T,C
2001,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,HK,PY,191,,leather products (small),,T,W
2001,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,AT,HK,AR,437,,leather products (small),,T,W
2001,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,HK,AR,3,,leather products (large),,T,W
2001,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,KR,HK,CO,1,,leather products (small),,T,C
2001,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,US,HK,AR,8984,,leather products (small),,T,W
2001,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,US,HK,PY,1863,,leather products (small),,T,W
2001,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,HK,XX,2,,shoes,,P,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,AT,HK,AR,100,,leather products (small),,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,AT,HK,PY,30,,leather products (small),,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,CH,HK,AR,452,,leather products (small),,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,IT,HK,AR,1,,leather products (large),,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,IT,HK,AR,18,,leather products (small),pairs,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,JP,HK,AR,2,,leather products (small),pairs,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,JP,HK,AR,4,,leather products (small),,T,W
2001,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,US,HK,AR,11,,leather products (small),,T,W
2001,II,Centrochelys sulcata,Reptilia,Testudines,Testudinidae,Centrochelys,MY,HK,US,,2,live,,P,F
2001,II,Manouria emys,Reptilia,Testudines,Testudinidae,Manouria,US,HK,ID,10,,live,,T,W
2001,II,Manouria emys,Reptilia,Testudines,Testudinidae,Manouria,US,HK,XX,62,,live,,B,W
2001,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,US,HK,US,14,,live,,T,F
2001,II,Testudinidae spp.,Reptilia,Testudines,Testudinidae,,NZ,HK,,1,,carapaces,,,I
2001,II,Testudinidae spp.,Reptilia,Testudines,Testudinidae,,NZ,HK,,33,,derivatives,,,I
2001,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,JP,HK,ID,230.6,2014,chips,kg,T,W
2001,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,JP,HK,MY,1229.8,9237.5,chips,kg,T,W
2001,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,JP,HK,XX,3792,3788,chips,kg,T,O
2001,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,JP,HK,XX,118,,chips,kg,T,W
2001,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,NZ,HK,,10,,meat,,,I
2001,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,NZ,HK,,3,,shells,,,I
2001,II,Ursus spp.,Mammalia,Carnivora,Ursidae,Ursus,NZ,HK,,2,,derivatives,,,I
2001,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,JP,HK,RU,2.23,,gall,kg,T,W
2001,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,US,HK,XX,1,,leather products (small),,T,I
2001,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,US,HK,XX,100,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AT,HK,CM,4782,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AT,HK,CM,164,164,skins,,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AT,HK,ML,15239,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AT,HK,SD,22374,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AT,HK,SD,822,28,skins,,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AT,HK,TD,5275,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,BJ,3,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,CM,10512,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,ML,354,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,SD,13,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,HK,TD,1,,leather products (large),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,HK,TD,6360,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,HK,,40,,leather products (small),,,I
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,JP,HK,CM,32,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,JP,HK,ML,170,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,JP,HK,TD,2010,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,CM,2,,leather products (large),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,CM,3,,leather products (small),,T,C
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,CM,103,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,CM,42,,skins,,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,ML,7,,leather products (small),,T,C
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,ML,186,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,SD,35,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,KR,HK,TD,1,,leather products (large),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,CM,1000,,leather products (large),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,CM,19,,leather products (small),,T,C
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,CM,3101,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,ML,500,,leather products (large),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,ML,15960,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,SD,9,,leather products (large),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,SD,34600,,leather products (small),,T,W
2001,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,HK,TD,8203,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,AT,HK,ID,7944,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,BE,HK,ID,2400,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,CA,HK,MY,800,100,meat,kg,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,CH,HK,ID,1965,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,FI,HK,ID,4950,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,FR,HK,ID,20841,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,ID,4,,leather products (small),pairs,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,JP,HK,ID,37839,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,JP,HK,ID,300,500,skins,,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,JP,HK,MY,70,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,JP,HK,MY,440,,skins,,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,KR,HK,ID,15,,leather products (large),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,KR,HK,ID,2,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,KR,HK,ML,3,,leather products (small),,T,C
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,KR,HK,MY,15,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,SG,HK,ID,3000,3000,skins,,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,US,HK,ID,2,,leather products (large),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,US,HK,ID,96986,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,US,HK,MY,10478,,leather products (small),,T,W
2001,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,US,HK,MY,1125,,meat,kg,T,W
2001,II,Acipenseriformes spp.,Actinopteri,Acipenseriformes,,,NZ,HK,,2,,eggs,,,I
2001,II,Crocodylia spp.,Reptilia,Crocodylia,,,NZ,HK,,2,,meat,,,I
2001,II,Crocodylia spp.,Reptilia,Crocodylia,,,US,HK,US,1,,leather products (large),,P,C
2001,II,Crocodylia spp.,Reptilia,Crocodylia,,,US,HK,XX,1,,leather products (large),,P,U
2001,II,Crocodylia spp.,Reptilia,Crocodylia,,,US,HK,XX,2,,leather products (small),,P,U
2001,II,Scleractinia spp.,Anthozoa,Scleractinia,,,NZ,HK,,1,,raw corals,,,I
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,HK,CN,86,,garments,,T,W
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,HK,CN,1500,,plates,,T,W
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,HK,,2,,plates,,T,W
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,GB,HK,CN,,300,plates,,T,W
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,IT,HK,RU,,74,plates,,T,W
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,IT,HK,RU,74,,plates,,,
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,IT,HK,RU,,400,skins,,T,W
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,IT,HK,RU,400,,skins,,,
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,IT,HK,RU,4806,,tails,,,
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,JP,HK,CN,2002,,garments,,T,C
2001,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,HK,CN,1,,skin pieces,,T,W
2001,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,HK,US,36094,,carvings,,T,W
2001,III,Pelusios niger,Reptilia,Testudines,Pelomedusidae,Pelusios,US,HK,TG,14,,live,,T,W
2001,III,Gonystylus bancanus,,Myrtales,Thymelaeaceae,Gonystylus,CN,HK,,502.537,,sawn wood,m3,T,W
2001,N,Acrochordus javanicus,Reptilia,Serpentes,Acrochordidae,Acrochordus,IT,HK,ID,30,,skins,,,
2001,N,Acrochordus javanicus,Reptilia,Serpentes,Acrochordidae,Acrochordus,IT,HK,,129,,skins,,,
2001,N,Bombycilla japonica,Aves,Passeriformes,Bombycillidae,Bombycilla,IT,HK,,50,,live,,,
2001,N,Elaphe taeniura,Reptilia,Serpentes,Colubridae,Elaphe,DE,HK,,1,,live,,T,U
2001,N,Ptyas korros,Reptilia,Serpentes,Colubridae,Ptyas,DE,HK,,6,,live,,T,U
2001,N,Copsychus malabaricus,Aves,Passeriformes,Muscicapidae,Copsychus,IT,HK,,76,,live,,,
2001,N,Niltava davidi,Aves,Passeriformes,Muscicapidae,Niltava,IT,HK,,52,,live,,,
2001,N,Zoothera monticola,Aves,Passeriformes,Muscicapidae,Zoothera,IT,HK,,6,,live,,,
2001,N,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,GB,HK,,1,,bodies,kg,,I
2001,N,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,GB,HK,,126,,bodies,,,I
2001,N,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,NL,HK,,70,,live,,,W
2001,N,Hippocampus hippocampus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,GB,HK,,130,,bodies,,,I
2002,I,Boidae spp.,Reptilia,Serpentes,Boidae,,SI,HK,XX,1,,skins,,E,I
2002,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,SI,HK,XX,1,,garments,,E,I
2002,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,NL,HK,,2,2,live,,Z,C
2002,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HK,,250,,specimens,g,S,W
2002,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,HK,XX,10,,scales,,E,I
2002,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SI,HK,XX,4,,scales,,E,I
2002,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,HK,XX,50,,carvings,,E,I
2002,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,SI,HK,XX,1,,bodies,,E,I
2002,I,Saussurea costus,,Asterales,Compositae,Saussurea,CA,HK,CN,994.28,,derivatives,kg,T,D
2002,I,Saussurea costus,,Asterales,Compositae,Saussurea,CA,HK,CN,497.14,,roots,kg,T,A
2002,I,Saussurea costus,,Asterales,Compositae,Saussurea,CA,HK,CN,4489.14,,roots,kg,T,D
